"'Eckenwalder JE. 1977. North American cottonwoods (Populus Salicaceae) of sections Abaso and Aigeros. Journal of the Arnold Arboretum 58: 193-208.","'Hellum AK. 1973. Seed storage and germination of black poplar. Canadian Journal of Plant Science 53: 227-228. Henry RM, Barnes BV. 1977. Comparative reproductive ability of bigtooth",
"'Eckenwalder JE. 1980. Foliar heteromorphism in Populus (Salicaceae), a source of confusion in the taxonomy of tertiary leaf remains. Systematic Botany 5: 366-383.","'and trembling aspen and their hybrid. Canadian Journal of Forest Research 55: 3093-3098. Hermann S. 1969. Practical method to conserve pollen of forest trees",
"'Edwards DGW. 1979. An improved air seed-sorter for laboratory use. BC-X-188. Victoria, BC: Environment Canada, Pacific Forest Research Centre. 11p.","'under vacuum. In: Proceedings, 2nd World Consultation on Forest Tree Breeding; 1969 August 7-16; Washington, DC. Rome: FAO & IUFRO. Holmes KW. 1982. Natural revegetation of gold dredge tailings at Fox,",
"'Einspahr DW, Schlafke D. 1957. A method for aspen and cottonwood seed extraction. Tree Planters' Notes (28): 10. Einspahr DW. 1959. Nursery production of aspen seedlings. Tree Planters' Notes 35: 22-24.","'Alaska [master's thesis]. Fairbanks: University of Alaska. 197 p. Hosner JF. 1957. Effects of water upon the seed germination of bottomland trees. Forest Science 3(1): 67-70. Hyun SK, Noh ER, Hyun JO. 1984. A study for the nomenclature and",
"'Einspahr DW. 1960a. Abnormal flowering behavior in aspen. lowa State Journal of Science 34(4): 623-630.","'registration for poplar species of the Section Leuce and their hybrids. In: Report to International Poplar Commission, 32nd Session of the",
"'Einspahr DW. 1960b. Sex ratio in quaking aspen and possible sex-related characteristics. 5th World Forestry Congress Proceedings 2:747-750.","'Executive Committee, Subcommittee on Poplar Nomenclature and Registration, 1984 October I: Ottawa. 53 p.",
"'Einspahr DW, Benson MK. 1964. Production and evaluation of aspen hybrids. Journal of Forestry 62: 806-809.","'ISTA [International Seed Testing Association]. 1966. International rules for seed testing. Proceedings of the International Seed Testing Association (1): I-152.",
,

'Confidence Scores % (Table Cell)
"'41.13769531","'41.01562500",
"'45.92285156","'45.77636719",
"'58.83789063","'58.64257813",
"'49.43847656","'49.29199219",
"'33.47167969","'33.37402344",
"'44.67773438","'44.55566406",
"'40.64941406","'40.52734375",
"'39.18457031","'32.86132813",
"'25.87890625","'32.86132813",
"'41.67480469","'41.55273438",
"'39.55078125","'36.84082031",
"'22.72949219","'36.84082031",
"'40.01464844","'39.89257813",
"'41.47949219","'41.35742188",
"'40.40527344","'40.28320313",
"'27.97851563","'27.90527344",
"'35.88867188","'35.79101563",
"'39.18457031","'39.06250000",
"'35.18066406","'35.08300781",
"'30.15136719","'30.05371094",
"'33.83789063","'33.74023438",
"'35.88867188","'35.79101563",
"'40.40527344","'40.28320313",
"'39.72167969","'39.59960938",
"'34.15527344","'34.05761719",
"'33.54492188","'33.44726563",
"'34.79003906","'34.69238281",
"'50.87890625","'50.73242188",
