"'27.97851563","'28.05175781",
"'43.48144531","'43.60351563",
"'47.26562500","'47.38769531",
"'42.72460938","'42.84667969",
"'29.63867188","'29.71191406",
"'19.48242188","'19.54345703",
"'23.70605469","'23.77929688",
"'41.43066406","'41.55273438",
"'38.57421875","'38.69628906",
"'34.22851563","'34.32617188",
"'33.27636719","'33.37402344",
"'28.78417969","'28.85742188",
"'36.10839844","'36.20605469",
"'32.17773438","'32.27539063",
"'41.79687500","'41.91894531",
"'29.54101563","'29.61425781",
"'36.30371094","'36.40136719",
"'38.35449219","'37.84179688",
"'47.92480469","'48.07128906",
"'42.28515625","'42.40722656",
"'32.86132813","'32.95898438",
"'34.71679688","'36.66992188",
"'38.11035156","'36.66992188",
"'27.07519531","'27.14843750",
"'38.76953125","'38.89160156",
"'34.32617188","'35.22949219",
"'42.28515625","'42.40722656",
"'31.10351563","'31.20117188",
"'42.82226563","'42.94433594",
