"'Rudolf PO. 1961. Collecting and handling seeds of forest trees. Yearbook of Agriculture: Seeds. Washington, DC: USDA: 221-226.","'of fruit seed with particular reference to peach seed. American Society of Horticultural Science Proceedings 45: 211-219.",
"'Schaaf M. 1938. Ninth biennial report (1937-38). Michigan Department of Conservation, Division of Forestry: 267-290.","'USDA [U.S. Department of Agriculture]. 1961. Yearbook of Agriculture: Seeds. Washington, DC: USDA. 591 p.",
"'Schaaf M. 1940. Tenth biennial report (1939-40). Michigan Department of Conservation, Division of Forestry: 279-309. Seeley SD, Damavandy H. 1985. Response of seed of seven deciduous","'Van Dersal WR. 1938. Native woody plants of the United States: their ero- sion-control and wildlife values. Misc. Pub. 303. Washington, DC: USDA, 362 p.",
"'fruits to stratification temperatures and implication for modeling. Journal of the American Society for Horticultural Science 110(5): 726-729.","'Wasson E. 2001. Trees and shrubs: illustrated A-Z of over 8500 plants. Willoughby, NSW, Australia: Global Publishing: 568-575.",
"'Shoemaker JS, Teskey BJE. 1959. Tree fruit production. New York: John Wiley and Sons. 456 p.","'Wright JW. 1966. Unpublished data. East Lansing: Michigan State University. Zielinski QB. 1958. Some factors affecting seed germination in sweet cher-",
"'Shumilina ZK. 1940. Stratifikatsiya semyan drevesnykh i kustarnikovykh porod. Vses. Nauchnoissled Inst. Agrolesomelior. Goslestekhizdat,","'ries. Proceedings of the American Society of Horticultural Science 72: 123-128.",
"'Moskva [Stratification of seeds of trees and shrubs. Transl. OTS-60- 51012. 1961. Springfield, VA: USDC, CFSTI. 64 p.].","'Zigas RP, Coombe BG. 1977. Seedling development in peach, Prunus persica (L.) Batsch. 1. Effects of testas and temperature. 2. Effects of growth reg- ulators. Australian Journal of Plant Physiology 4(3): 349-369.",
,

'Confidence Scores % (Table Cell)
"'46.36230469","'45.89843750",
"'35.15625000","'29.54101563",
"'30.66406250","'29.54101563",
"'34.37500000","'31.90917969",
"'28.90625000","'31.90917969",
"'39.99023438","'39.57519531",
"'45.41015625","'44.97070313",
"'38.42773438","'38.03710938",
"'44.28710938","'43.84765625",
"'30.44433594","'30.12695313",
"'37.01171875","'36.64550781",
"'41.55273438","'41.13769531",
"'38.69628906","'38.30566406",
"'45.41015625","'44.97070313",
"'39.89257813","'39.47753906",
"'44.11621094","'43.67675781",
"'42.40722656","'41.99218750",
"'38.98925781","'38.59863281",
"'41.74804688","'41.33300781",
"'33.78906250","'32.00683594",
"'34.15527344","'32.00683594",
"'42.57812500","'42.16308594",
"'53.32031250","'52.78320313",
"'50.09765625","'49.58496094",
"'37.37792969","'37.01171875",
"'41.18652344","'40.79589844",
"'39.13574219","'38.74511719",
"'47.50976563","'47.04589844",
