"'Rehder A. 1940. Manual of cultivated trees and shrubs hardy in North America. 2nd ed. New York: Macmillan. 996 p. Rehfeldt GE. 1979. Ecotypic differentiation in populations of Pinus monticola in north Idaho: myth or reality? American Naturalist 627-636. Rehfeldt GE. 1986a. Adaptive variation in Pinus ponderosa from Intermountain regions: I. Snake and Salmon River basins. Forest Science 32(1): 79-92. Rehfeldt GE. 1986b. Adaptive variation in Pinus ponderosa from Intermountain regions: 2. Middle Columbia River system. Res. Pap. INT-373. Ogden, UT: USDA Forest Service, Intermountain Forest and Range Experiment Station. 9 p. Rehfeldt GE, Hoff RJ, Steinhoff RJ. 1984. Geographic patterns of genetic variation in Pinus monticola. Botanical Gazette 145: 229-239. Resch T. 1974. Essai de description morphologique des races majeours de Pinus pinaster [in French]. Annales de Recherche Forestiere du Maroc 1-4. Rohmeder E, Loebel H. 1940. Keimversuche mit Zirbelkiefer [in German]. Forstwissenschaft Centralblatt 62: 25-366.","'Smith RH, Greene LE. 1996. Xylem monoterpenes of Pinus lambertiana. In: Kinloch BB Jr, Marosy M, Huddleston ME, eds. Sugar pine: status, values, and roles in ecosystems. Pub. 3362. Davis: University of California, Division of Agriculture and Natural Resources: 100-108. Smouse PE. 1970. Population studies in the genus Pinus L. [PhD thesis]. Raleigh: North Carolina State University. 126 p. Snow AG Jr. 1960. Silvical characteristics of Virginia pine. Stn. Pap. 131. Radnor, PA: USDA Forest Service, Northeastern Forest Experiment Station. 22 p. Snyder EB, Dinus RJ, Derr HJ. 1977. Genetics of longleaf pine. Res. Pap. WO-33. Washington, DC: USDA Forest Service. 24 p. Squillace AE. 1966. Geographic variation in slash pine. For. Sci. Monogr. 10. Washington, DC: Society of American Foresters. 56 p. Squillace AE, Bingham RT. 1958. Localized ecotypic variation in western white pine. Forest Science 4(I): 20-33. Squillace AE, Silen RR. 1962. Racial variation in ponderosa pine. For Sci. Monogr. 2. Washington, DC: Society of American Foresters. 27 p. Steele R. 1990. Pinus flexilis James., limber pine. In: Burns RM, Honkala BH, tech. coords. Silvics of North America. Volume I, Conifers. Agric. Handbk. 654. Washington, DC: USDA Forest Service: 348-354.",
,

'Confidence Scores % (Table Cell)
"'79.78515625","'79.93164063",
"'52.29492188","'52.39257813",
"'37.67089844","'30.05371094",
"'37.67089844","'28.34472656",
"'37.67089844","'34.71679688",
"'37.67089844","'35.20507813",
"'44.79980469","'44.87304688",
"'46.43554688","'46.48437500",
"'27.58789063","'27.61230469",
"'29.41894531","'29.44335938",
"'48.60839844","'48.68164063",
"'42.21191406","'42.26074219",
"'37.93945313","'35.08300781",
"'40.06347656","'35.08300781",
"'35.13183594","'34.15527344",
"'35.13183594","'35.81542969",
"'48.21777344","'48.29101563",
"'48.51074219","'48.58398438",
"'36.47460938","'36.52343750",
"'35.40039063","'35.47363281",
"'35.44921875","'35.52246094",
"'39.42871094","'39.47753906",
"'36.47460938","'29.85839844",
"'33.56933594","'29.85839844",
"'40.33203125","'40.38085938",
"'46.50878906","'46.58203125",
"'35.57128906","'35.52246094",
